Country,Birth Rate,CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,KMeans_Cluster,HC_Cluster,DBSCAN_Cluster,Cluster_Name
Nicaragua,0.02499275516034438,8.509176528283579,3.6253660483916104,8.213131549392537,22.698346628837214,0.0642019260342562,4.473834183927004,0.025517787986956145,0.03774032798284703,0.13217470350711982,4.334773749823336,4.251786523133432,0.3086152821182467,0.3155965062833368,0.4617484953493342,0.04114194333117518,15.526344304776,0.4461147800894359,19.317396518999146,19.26158458400238,1,0,-1,Moderately Developed
Niger,0.0498884619184946,7.644367113007409,3.234143296998989,9.57073837671504,22.12380116236285,0.06938253914639042,3.0260376230493202,0.07681858084669299,0.0,0.11332868530700319,4.018459864697228,4.015689779823412,0.0882926071456783,0.3994470357826014,0.39443008662665596,0.02506777672908057,16.442575279345228,0.15674072934470815,18.401654748276684,18.777278768855982,0,1,-1,Low Developed
Nigeria,0.04151098787904006,11.260100555827922,3.403758202523829,11.4918330370079,25.92074360580773,0.058268908123975775,4.0736184317049835,0.0900516225508579,0.10227884912041818,0.1729185120498554,3.9347542565899114,3.908941338890738,0.23233197736861602,0.3626646620161636,0.42883101236720883,0.026941489100387454,18.787494311830937,0.3363623404729623,19.81062229463705,22.253477375299354,0,3,-1,Low Developed
Norway,0.012384532572390644,10.569471041056003,2.6499864001474487,10.236142071377387,26.524255683854875,0.09264930014457513,8.817833253012992,0.0032255615094738013,0.5877866649021191,0.07260684602745474,4.427147069954351,4.3684736682691785,0.6931471805599453,0.17730901497041035,0.5047765960007805,0.13922668209207276,15.363901316058413,0.5763108120573966,22.17397851990691,23.124804813128865,2,2,-1,Highly Developed
Oman,0.021987267887833947,10.32855164729762,3.2033716383322357,9.576878057250589,24.434496422287,0.02724095754613828,6.023261321189981,0.011092100720307797,0.19506058257138437,0.07310747182013834,4.354734492385874,4.298854033991417,0.5962973545700276,0.2813544026005252,0.5009617507137009,0.024467446529450952,14.76622837211666,0.549720840163968,20.619271909559956,20.8526733543337,3,3,-1,Developing
Pakistan,0.027615167032973367,11.665283990397155,3.200241745323308,11.172673169844552,25.627188074087464,0.030529205034822874,3.2461916355151637,0.07610597481639493,0.08122543992258587,0.11367203294986118,4.205840066447443,4.181462771111837,0.2504593619611727,0.3202981829171824,0.4580089023460457,0.04077276253915027,18.898508277824668,0.30130045831421814,20.534244967911196,21.078408839531193,3,3,-1,Developing
Panama,0.021610946052963403,8.895397777289835,2.8687726460927028,8.270938468681814,23.747011282773286,0.07396510480581119,6.07711281600057,0.018595262223463103,0.20136975176464914,0.08412902186410269,4.382987711153432,4.311315254429229,0.6172624830350725,0.26567239602885395,0.49051302030022065,0.06051601863425487,15.04760677338683,0.4944616927556369,21.240134702548378,19.85154392003968,1,0,-1,Moderately Developed
Papua New Guinea,0.03172225565728402,8.420462002456466,3.8369678392656485,9.57073837671504,22.628212150573166,0.04202742154723714,3.828641396489095,0.05281137229321238,0.0,0.11435837477501934,4.156476343329107,4.090490992906111,0.09531017980432487,0.3339415646428988,0.455573084899673,0.026192425394950723,15.64925143548645,0.12303418149035915,17.864213856675153,18.694809857601783,0,1,-1,Low Developed
Paraguay,0.025367806734331543,8.478580293505841,3.826967755931065,8.512536210648591,23.318199541767626,0.06909543033017759,5.114302068491522,0.02311538442908982,0.09531017980432487,0.21192030582748647,4.31028272981504,4.252881213992613,0.4603417183339986,0.30294954458256934,0.46846398306014275,0.04747061262542318,15.609904259681555,0.45405989299694755,18.79700748111254,19.05481258933481,1,0,-1,Moderately Developed
Peru,0.021610946052963403,10.386905612333523,4.007333185232471,9.57932766840176,25.326651438634606,0.04725051798383921,5.199346648988981,0.020481130092762666,0.19506058257138437,0.204760224027401,4.334773749823336,4.2626798770413155,0.38473897759104747,0.2747721740882966,0.4877774276122625,0.0537594816155929,17.147955055823648,0.561767317887873,21.313016384688975,20.890668973955908,3,0,-1,Developing
Philippines,0.026567027384721796,11.055616303547206,3.692718230421102,10.523770366043102,25.6562803577757,0.03662859913015655,4.124649911717429,0.026866607974140328,0.11607217125275403,0.08702419742026819,4.277733924776886,4.180286992022825,0.4456715285862049,0.31222457996831915,0.4690897502470409,0.0344014267173324,18.284301188390543,0.38080454628621285,21.86942209267483,21.75869253536248,3,3,-1,Developing
Poland,0.009950330853168083,12.474262805870351,3.4389377096450024,11.455886139061656,26.578223797772527,0.062179972716856234,6.396416703165915,0.006287882077484263,0.3309625808102433,0.10892339183908678,4.389689507419451,4.279866121746726,0.6214032757011039,0.15225878142543897,0.5327075358143797,0.12385006404853595,17.459316647524215,0.4781911734874455,22.863214346580563,22.61634304557919,2,2,-1,Highly Developed
Portugal,0.0101026421778095,10.875987016676174,3.255133572890825,10.110839375978324,25.98541349661925,0.09489051133625039,7.519900959040234,0.003838776307165681,0.325422400434628,0.11332868530700319,4.415126583100227,4.331744974161175,0.7197142079446671,0.14423353523660692,0.5137904550760626,0.15963014559188388,16.165826323661904,0.4582035116684464,23.074531198056885,22.092237953868505,2,2,-1,Highly Developed
Puerto Rico,0.01261243548673599,9.051344640485725,2.503954844758695,9.57073837671504,25.170995934745054,0.05921185963184608,5.267858159063328,0.019802627296179712,0.27996002635787065,0.11332868530700319,4.419766962656729,4.318513228951556,0.46518434280978666,0.19702068563010378,0.5060759001278856,0.1163461063318537,15.143936330052577,0.6629654920573339,21.83671621297185,21.100067639858405,1,0,-1,Moderately Developed
Qatar,0.014509609267686494,10.691425547284192,2.932218867831665,9.87262778902672,25.05904181213517,0.025667746748577788,7.268866521825272,0.008731004379890937,0.29725152346793166,0.0800190387543765,4.375273111658102,4.352756252373768,0.625526992884966,0.18609647410176913,0.577908980982748,0.013144007052581114,13.944608821468572,0.6815027231767675,21.02752134730478,21.494335135584553,3,0,-1,Developing
Romania,0.010178789141486119,11.288984480406008,2.873129951461659,10.490188157803459,25.495974242822516,0.05054686203006546,5.692176928535893,0.01678147696200349,0.21386991452888057,0.20913824090198038,4.344803924183274,4.247395736715942,0.5260930958967791,0.14802204795974142,0.5278188786040484,0.13574048923438087,16.864070398499752,0.4276279443991531,21.008849556298237,21.01202425375864,3,3,-1,Developing
Russian Federation,0.010863851014139388,14.134382886773254,3.3882939768262474,11.567786713296986,27.655120001168033,0.05521635833015313,6.021023349349527,0.013751171612824423,0.2013697517646491,0.12248988973654895,4.31028272981504,4.1258929199570265,0.6337237600891445,0.14576396106015702,0.5368082107357582,0.12446153942173477,18.78241994065799,0.5511404127561883,23.047108004392467,23.815370662895468,2,2,-1,Highly Developed
Rwanda,0.03751808106560819,7.513835136931582,2.7482566215802504,9.57073837671504,22.018399871790717,0.07667610025943196,3.5034762307825735,0.06427406309470228,0.03774032798284703,0.14702646164314567,4.072308673822921,4.029464102288242,0.11607217125275403,0.3708205749197714,0.4225491111653507,0.02499275516034438,16.100508711059067,0.18481843699254183,18.778355195217188,18.25362667110738,0,1,-1,Low Developed
Samoa,0.028587456851912555,7.274532865098679,3.295836866004329,9.204809721469688,19.905144199353227,0.05565300778036282,4.966066974616379,0.016630179586724334,0.03774032798284703,0.10857840960225038,4.3246419508929295,4.236333677010084,0.24445333790096083,0.331570131020862,0.4437484984824775,0.04732388824690451,12.10794785457536,0.19036603610778755,18.294594109121228,18.855754447934146,0,0,-1,Low Developed
San Marino,0.013144007052581112,9.051344640485725,3.3349479961209547,9.57073837671504,22.430254427923465,0.05259245011917058,8.090967920798262,0.0036855078571760105,0.38473897759104747,0.07339343121585307,4.4471659368448435,4.372364723762145,0.5618111784988584,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.296537448311343,0.6625293562139318,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
Sao Tome and Principe,0.03625774802262424,7.226936018493289,4.423676477876443,9.204353254132057,18.823686980229358,0.08398757914816675,4.356708826689592,0.0457819811166438,0.1228981363231539,0.21192030582748647,4.214972550010716,4.1588830833596715,0.27996002635787065,0.35206433138104914,0.4314327049339514,0.03759216885967801,11.988574188339959,0.4615060887352948,15.996362629175833,16.076016027730837,0,0,-1,Low Developed
Saudi Arabia,0.022664290518726468,12.685263986272133,3.5920296281240187,11.567786713296986,26.682238492878913,0.03736988900843124,6.2688048659568585,0.016327516146157215,0.21386991452888057,0.11332868530700319,4.3428059215206005,4.29571431398675,0.6697998165629542,0.29054335967786654,0.4894291115251877,0.030902186278190493,17.02511678951723,0.5943887546904676,22.363658142127065,23.205302989129198,3,3,-1,Developing
Senegal,0.03833274506178453,8.653792948714552,3.48713981146288,8.236685322712457,23.00053171302421,0.04937607307736078,3.7413259294864787,0.05419676753466655,0.07410797215372189,0.11332868530700319,4.1504340288731445,4.100734360320872,0.2741291060470774,0.36555082115483867,0.4236072323433587,0.030976765835968284,16.271830604823073,0.346422567474381,19.831480085239,19.22784319171911,0,1,-1,Low Developed
Serbia,0.009797996326253038,10.10558659804986,3.2814894175961875,9.675944916344,24.088024696721366,0.09019221020749318,5.933264867356898,0.007968169649176874,0.24445333790096083,0.15410672281720705,4.341805421187017,4.273455843385807,0.6214032757011039,0.16590549629393678,0.5203036420308662,0.128393214768399,15.815879005077152,0.43537236842626154,20.339976106017144,20.385423432704883,1,0,-1,Moderately Developed
Seychelles,0.017915478217527855,7.536692089685195,3.5553480614894135,9.21024036697585,20.58513089729575,0.038924811390506776,5.963381578365157,0.011928570865273802,0.2384110234449982,0.10671344618828395,4.356708826689592,4.238555900146801,0.625526992884966,0.2179609138501159,0.5185648294759875,0.07403654103115141,11.349181350851058,0.414551902982037,18.860423407858313,17.23449751393552,1,0,-1,Moderately Developed
Sierra Leone,0.040033991819970416,7.516140299418423,3.091042453358316,9.57073837671504,21.404354551907435,0.11170338958673914,4.0657340281808345,0.10566579546115268,0.0,0.20670142505026803,3.9347542565899114,3.8910311108491924,0.21386991452888057,0.354225793370299,0.43830455749130043,0.024542507516538175,15.45757583833894,0.31598915809037287,17.37961143888572,17.16945508972212,0,1,-1,Low Developed
Singapore,0.010331065675966452,10.22725302546867,2.3766930651477676,10.11169550563739,25.82006768186193,0.03573832531217395,7.1632319731745415,0.0023050336752170135,0.4700036292457356,0.05259245011917058,4.4262275296596725,4.3684736682691785,0.7455936559324878,0.17311261770864478,0.5463857991645416,0.08044499360960289,15.33281653155439,0.6931471805599453,22.927805474326153,23.272362389497474,2,2,-1,Highly Developed
Sint Maarten (Dutch part),0.019274584437004937,9.051344640485725,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.019802627296179712,0.09531017980432487,0.11332868530700319,4.337793379697056,4.259424312581549,0.4054651081081644,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.502078884097331,0.6931471805599453,20.25915251960947,18.508973360252973,1,0,-1,Moderately Developed
Slovak Republic,0.010254930307244151,10.41465388748424,3.458498235499496,9.79942107104969,24.926214430135307,0.06952606264861023,6.753886610667945,0.008044479313832929,0.4307829160924542,0.09545003016466748,4.375273111658102,4.272383457224055,0.6005256906795488,0.1546999794840252,0.538829820175588,0.1122979344856282,15.498680357555285,0.44058472106471464,21.234937257371698,21.08539511041801,2,0,-1,Highly Developed
Slovenia,0.009797996326253038,9.586175957393452,3.5080951766388684,8.869203426343296,24.362892041367882,0.0820052776140869,7.388089973903839,0.003455561127155018,0.4003237086077457,0.09761521347954188,4.412331984169211,4.323623102103826,0.6499184460091252,0.13506867194340907,0.5297228639473578,0.14589693094267459,14.516828383095211,0.408025928969838,21.45474576304934,20.773739565762597,2,0,-1,Highly Developed
Solomon Islands,0.03343477608623739,7.292284810557129,3.8151731794382284,9.204894802509429,20.108235857259857,0.06355245821420524,4.332755585667099,0.027764811627341658,0.022814677766171347,0.1320398962812484,4.220638287546393,4.180286992022825,0.10919929196499198,0.3449526594872609,0.4431066657812862,0.03015608462453909,13.08308922282308,0.16811860661596117,17.261338090521463,17.207951800903455,0,0,-1,Low Developed
Somalia,0.04548801477367288,7.494943474238727,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.09705690513926653,0.007662872745569125,0.11332868530700319,4.01291200025951,3.954197930478859,0.08122543992258587,0.38928360891442526,0.40222910867439315,0.028288391429122768,15.98178300522155,0.3047660755089672,20.350025877585416,19.93800336967164,0,1,-1,Low Developed
South Africa,0.022363448157853374,12.776128688894975,3.35394449681161,11.567786713296986,26.245577290444345,0.08186353416948389,6.067713083760815,0.04512043528046958,0.13641185548987675,0.11593517556790384,4.026724374547121,3.968839480471807,0.535142931416697,0.26861686550206404,0.4989554511955033,0.04401688541677433,17.692306836446985,0.4704362279691058,22.789914357434853,22.38285562355502,3,3,-1,Developing
South Sudan,0.038628822043962216,9.051344640485725,3.2698613796010685,9.57073837671504,23.44658486435021,0.04482627437233283,4.88046819924015,0.08150908763403238,0.09531017980432487,0.11332868530700319,3.9832697453008357,3.942328354923475,0.37421256460406,0.3625040753391598,0.4256196091355742,0.03202029604396231,15.959152763233478,0.15969571721251,20.350025877585416,19.93800336967164,0,1,-1,Low Developed
Spain,0.010407195248535672,12.512797441239567,3.9227346610230738,11.567786713296986,27.762194151310506,0.08143818324856643,7.720837025150916,0.004528193776733441,0.38996092157219914,0.09859150365471617,4.442651256490317,4.36554540849009,0.6737290947028437,0.13721690048169863,0.5208978055347147,0.15674072934470815,17.601857853713916,0.5738437589331062,24.697260610698997,23.608878424744532,2,2,-1,Highly Developed
Sri Lanka,0.01844423904111761,9.31526848646979,3.6396084051071536,9.147162975370241,24.209629212686956,0.035960968082769704,4.064413895975912,0.011168172379847734,0.052446475372542496,0.1275810319826365,4.352756252373768,4.2626798770413155,0.325422400434628,0.22774831770095808,0.514296516320272,0.06931076966991796,16.801526600684625,0.16857363961370436,20.54119040490743,20.30961345977747,3,0,-1,Developing
St. Kitts and Nevis,0.019350036204498388,7.31214288371506,3.122025998878283,9.205497896865582,20.20673014402837,0.042912116385241034,6.290000959038788,0.010407195248535672,0.36890751237436675,0.09419067227066528,4.329720681971945,4.248495242049359,0.6499184460091252,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.813594589331181,0.27833079290077745,18.343965837168845,16.240993875716843,1,0,-1,Moderately Developed
St. Lucia,0.017235231790933895,7.392458037064022,3.073405311872209,9.206834232646894,20.73381941969841,0.06679558743059888,6.012021037990562,0.014282138364025292,0.2262157503511799,0.1071972892943189,4.337793379697056,4.276666119016055,0.5260930958967791,0.2465595520089033,0.49633654683189304,0.07496474787370364,12.034344472497127,0.2026268229547002,19.51466696758048,17.521549656935704,1,0,-1,Moderately Developed
St. Martin (French part),0.016932751449849646,9.051344640485725,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.019802627296179712,0.09531017980432487,0.11332868530700319,4.4113987129862124,4.329720681971945,0.4054651081081644,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.269027699566646,0.44468582126144574,20.350025877585416,19.93800336967164,1,0,-1,Moderately Developed
St. Vincent and the Grenadines,0.017915478217527855,7.2976641158646185,2.881788014204773,9.205157734512088,20.181971421457344,0.04136338640275732,5.449386379837887,0.01867076526249629,0.18232155679395465,0.09635858108854163,4.313377110829788,4.251786523133432,0.5618111784988584,0.24908116717790538,0.4991422536057976,0.06744295303493707,11.597067922851839,0.38761442069107555,18.36614333724771,16.465497028763895,1,0,-1,Moderately Developed
Sudan,0.03625774802262424,9.234041874442175,3.5575434520528493,9.628488808108154,24.35148324422077,0.05171628183882078,4.204692619390966,0.058631687014223326,0.07410797215372189,0.11332868530700319,4.14191297914121,4.085329691125885,0.19506058257138437,0.3565441661569218,0.4323816374561513,0.030230719844934223,17.294325868478342,0.28402153469705055,19.116516619422814,20.365491389104406,0,1,-1,Low Developed
Suriname,0.019802627296179712,8.099507562137148,4.423676477876443,9.224417742277243,21.684598672209646,0.06427406309470228,5.75890177387728,0.02506777672908057,0.12967782330853267,0.15903980744217583,4.299898420509324,4.205840066447443,0.5215372793609184,0.25851069515150105,0.49680471163445156,0.05971923470162228,13.128544542275733,0.5097789223189522,17.93891593063879,17.814416745370547,1,0,-1,Moderately Developed
Swaziland,0.030976765835968284,7.704465206335264,3.8501476017100584,9.215626376405421,21.71964288239779,0.06679558743059888,5.130808633093224,0.07117510406908442,0.052446475372542496,0.11422114409002286,3.9347542565899114,3.8910311108491924,0.2741291060470774,0.3449526594872609,0.44211842575619986,0.031349580216008754,13.940116758524336,0.19853555052877392,18.808034108905996,18.563781596259705,0,1,-1,Low Developed
Sweden,0.011320298340436238,10.704588422033405,2.960503581670247,10.81850362622475,26.68536042512877,0.08779952785558397,8.274219704740679,0.002842111219104982,0.5835040031101182,0.08342160813907239,4.429900628371534,4.378173065357892,0.7084146526907338,0.15956456967133842,0.5010549690777859,0.16257662014133004,16.027731813194073,0.6128127636767475,22.931430354430866,23.239478579181373,2,2,-1,Highly Developed
Switzerland,0.010026489415331241,10.479273002908846,3.044522437723423,10.169245460360502,26.793741703494394,0.10137566359335928,8.722028628861748,0.0042218446895554325,0.5530005488167034,0.03216928293339165,4.441745869375504,4.382987711153432,0.6931471805599453,0.1488840883964007,0.5176026080450145,0.14981160933211535,15.835787176372275,0.5510960816024628,23.35532068440435,23.152063296111116,2,2,-1,Highly Developed
Syrian Arab Republic,0.026567027384721796,10.763930504526972,3.364639785928358,9.856694239485638,23.817515142355536,0.040033991819970416,4.347793463031639,0.015570456529409844,0.08829260714567834,0.08991101512655424,4.352756252373768,4.296761983019193,0.23233197736861602,0.3216932335047504,0.46077851612783466,0.03469866979004186,16.767396661413418,0.43293060814991324,21.48061494400952,20.44090292729849,3,3,-1,Developing
Tajikistan,0.03030534949532895,8.154411728496273,3.7266197820967832,8.084680970286481,21.978082609008563,0.0498884619184946,3.2929837970219227,0.05317613611268628,0.04512043528046959,0.19461744642638082,4.255067007212594,4.149221172447935,0.27996002635787065,0.32475551144692416,0.4581062117413446,0.03455005929786762,15.762718512856805,0.23488967926840493,18.634799082900848,18.14340587994441,0,1,-1,Low Developed
Tanzania,0.0406250520514371,8.621650222131356,3.3155836289391636,9.740339465884475,23.544093411745553,0.04966889884812083,3.1354942159291497,0.05419676753466655,0.0,0.14888408839640066,4.041700828736679,4.011520211586688,0.2013697517646491,0.36975821425467964,0.4202779314473068,0.029782824943448336,17.512509650719362,0.22793206804600694,20.711660291837777,20.243491554628182,0,1,-1,Low Developed
Thailand,0.01230855339064988,12.25169589555459,3.453643857034698,11.42055879494117,26.119118566715994,0.03618356129459586,4.847814659965026,0.014888612493750656,0.1497453863593419,0.06449044305876195,4.345801430500399,4.251786523133432,0.5031035776720805,0.1948706911254234,0.5338357711485362,0.07653359936856025,17.994069870172147,0.32863944242375065,23.627793338175447,22.436120839528204,3,3,-1,Developing
Timor-Leste,0.03744398778213044,7.918600660564375,4.423676477876443,9.204871599307387,20.302726139035826,0.06643575870518786,3.627413132013335,0.06167384494494418,0.03774032798284703,0.12622592641582858,4.191983031786017,4.144354982796762,0.24445333790096083,0.3932368000184843,0.3989826035426564,0.027689992129345586,13.81082227743943,0.24040902610767123,19.612970181153365,19.281296128830295,0,1,-1,Low Developed
Togo,0.03736988900843124,7.810290294854444,4.0736184317049835,8.109224953089955,21.61540700197954,0.06283033224406119,3.332204510175204,0.06477887686520348,0.0,0.11332868530700319,4.032196344425115,4.003128553950439,0.17589066646366422,0.3563287301675066,0.43447608793007186,0.027390658145220244,15.558019597501586,0.3050496106266909,18.734367895476048,18.524347527362888,0,1,-1,Low Developed
Tonga,0.027689992129345586,7.277141400209268,3.3155836289391636,9.204817456408795,19.487361701649416,0.05266542950252718,5.0488693273470915,0.012992158293652935,0.0882926071456783,0.1094751159910132,4.3205603125732805,4.249593539798422,0.262364264467491,0.3213028154736332,0.44596705141749426,0.05732506661926941,11.528598158018234,0.2087637324399538,18.942583259346208,18.829013537854802,1,0,-1,Moderately Developed
Trinidad and Tobago,0.014888612493750656,10.336226055222046,3.6109179126442243,9.718487025889349,23.560349112253817,0.04849708093169515,6.4813415025081405,0.022664290518726468,0.2915208487589466,0.10664430663005818,4.303025051508755,4.197780149470343,0.6296337748376193,0.1997961873172186,0.5327526896761715,0.07246376404123267,14.080259196486223,0.09299982067114064,20.096122451514425,19.022049966100962,1,0,-1,Moderately Developed
Tunisia,0.01746203201870631,9.934415842292236,2.738355550597539,9.109890854524984,24.27741340783855,0.057034474535858734,5.334575114570661,0.018972720424449363,0.17589066646366422,0.11332868530700319,4.3428059215206005,4.289405144793485,0.4747998015092286,0.2286667319703201,0.5166394598521373,0.06463467036124028,16.132924489024465,0.5014277556617863,21.735705557928778,19.981574617871782,1,0,-1,Moderately Developed
Turkey,0.018897240181367146,12.251953820786362,2.644536795379884,11.421633892045877,26.966833746261546,0.05638033343610764,6.0671783720468,0.024617562869896484,0.21386991452888057,0.11332868530700319,4.346797942790138,4.251786523133432,0.5123629030848772,0.24854135609867026,0.5015675148104147,0.06463467036124028,18.043741191251215,0.520852113181322,23.725480897955784,22.001310898781167,3,3,-1,Developing
Turkmenistan,0.022288223423925398,10.595330036195255,3.295836866004329,9.853444488430645,23.355679704682967,0.02731581064696293,4.530943863635994,0.055434706888100586,0.015267472130788436,0.11332868530700319,4.2440899485814425,4.119662370206391,0.23233197736861602,0.27815607463353814,0.4921601957673577,0.042543588649358324,15.387710542227108,0.38771882662142726,20.350025877585416,19.93800336967164,3,3,-1,Developing
Turks and Caicos Islands,0.019802627296179712,7.250144044311996,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.019802627296179712,0.09531017980432487,0.11332868530700319,4.330733340286331,4.248495242049359,0.4054651081081644,0.2619795750994079,0.4962194713766286,0.050693114315518116,10.191715629746332,0.631967116052237,20.208972671405412,19.93800336967164,1,0,-1,Moderately Developed
Uganda,0.0451939619890796,8.123192879878657,3.3986299861569096,9.57073837671504,23.130617597234473,0.08094171173228698,3.458498235499496,0.06362464213887656,0.03774032798284703,0.1896026772920931,4.007333185232471,3.991828998696506,0.15634607039069398,0.3997565374873314,0.3943782341986544,0.02491772796295014,17.214659224493285,0.12581903640614595,19.98656858716098,19.73626372751078,0,1,-1,Low Developed
Ukraine,0.009721820359733627,12.51795405696292,3.3908880120032943,11.567786713296986,25.35646902928648,0.06506722750157282,5.0409406435915844,0.012232568435634406,0.09531017980432487,0.18762796569075083,4.3246419508929295,4.1660687430205465,0.5441116013994574,0.13922668209207276,0.5289073140856533,0.1427007636193336,17.666002823675125,0.5187937934151675,21.997747286750172,21.81624691579001,3,3,-1,Developing
United Arab Emirates,0.01587334915629015,11.590169941718164,2.972384909557,10.736532117803522,26.110005764900986,0.02641720342759084,7.015090766176068,0.008273373375031427,0.4054651081081644,0.10906135141714929,4.353745861558934,4.327692283710552,0.7382676158404149,0.1729185120498554,0.5901769682427043,0.006670013611806824,15.531682062954516,0.6020435255269839,21.97285895188109,22.553629458644846,3,0,-1,Developing
United Kingdom,0.012232568435634406,13.013284161070207,2.814947996078923,11.567786713296986,28.41501618410952,0.08136727383531211,8.0260696368489,0.004910998206627252,0.5260930958967791,0.03373230658530821,4.413264385169161,4.360645839648932,0.7197142079446671,0.16551443847757338,0.5056120567131033,0.15014265842971947,17.926879740808953,0.5888544706629492,24.37441147195802,24.3638954014613,2,2,-1,Highly Developed
United States,0.013675296200215466,15.011226578013241,2.4186572642467996,11.567786713296986,29.804982013196167,0.11170338958673914,8.84913871439487,0.006670013611806825,0.5031035776720805,0.05230047931417674,4.39729410680467,4.332755585667099,0.5396373210045363,0.18577711792110965,0.5124550647364792,0.11901304811158339,19.513750923980894,0.5882993539674378,25.427990261884787,24.3638954014613,2,2,-1,Highly Developed
Uruguay,0.015267472130788436,8.768681963472742,3.6516567436233283,8.337109129562474,23.988329253854232,0.08786998264125442,6.55808868611185,0.012080581202269408,0.2564295289476765,0.21192030582748647,4.387779287163331,4.2946655461926655,0.535142931416697,0.210572558755686,0.48843842858061676,0.12737788317543705,15.02281982855276,0.6601073264817451,20.813739164099896,19.905252907370603,1,0,-1,Moderately Developed
Uzbekistan,0.02138508495657693,11.523952900229668,3.1152232515555305,10.74448428375895,23.88597499379723,0.05230047931417674,3.8775908090066618,0.044311284476823656,0.10227884912041818,0.11332868530700319,4.274527080767306,4.1791098288498105,0.2564295289476765,0.2829207553500705,0.48735226758034855,0.044090493307573454,17.104453237802904,0.312168284756212,18.895958906148493,19.93800336967164,3,3,-1,Developing
Vanuatu,0.02873695602994552,7.232288395231881,3.7060390743967626,9.204020443231363,20.002354325797164,0.03633192924739028,4.42161710194489,0.017159620282826346,0.05971923470162228,0.06801803751631737,4.28411692517192,4.229637223414962,0.21386991452888054,0.3324531820192453,0.45112461375036883,0.03492154412698463,12.279106112037985,0.2103855904462697,18.807511779307696,16.84527262843171,0,0,-1,Low Developed
"Venezuela, RB",0.0216109460529634,11.94310019615573,4.423676477876443,10.993827255994576,26.104567835705325,0.053322004393887235,6.03179411271271,0.015343226837085791,0.18232155679395465,0.1897299442346766,4.3497815352570255,4.27130991981553,0.5031035776720805,0.2704380921018685,0.4932881214438514,0.050327443488318455,17.11828889435514,0.6342950254574367,20.435993938105522,21.45252238705111,3,3,-1,Developing
Vietnam,0.016630179586724338,11.349028210453183,3.694632106603386,10.622294982440627,25.07886557728168,0.0589943343436737,3.9644694808006884,0.022889862909622423,0.15634607039069398,0.11002653591124405,4.388734853409,4.263762714180148,0.43577045760349326,0.235983837787387,0.5119480705099624,0.06333587517181077,18.23742060498178,0.24643931634686117,21.796836413976294,20.714457931210173,3,3,-1,Developing
Virgin Islands (U.S.),0.012916225266546327,9.051344640485725,3.295836866004329,9.57073837671504,23.436618790804065,0.05921185963184608,5.267858159063328,0.019802627296179712,0.2564295289476765,0.11332868530700319,4.416056383260193,4.337793379697056,0.40032370860774574,0.2027524432048497,0.5074198306311578,0.10823330831159757,11.583735863241428,0.6618152688269012,20.881386648197218,19.93800336967164,1,0,-1,Moderately Developed
"Yemen, Rep.",0.03432710214187732,9.779061829928585,3.657626910609832,8.87071702196174,23.75110739234885,0.0471771423371834,3.912023005428146,0.053322004393887235,0.052446475372542496,0.17878968604918039,4.160084284705306,4.117159239988272,0.19506058257138437,0.37023641622442055,0.42184307452298,0.026866607974140328,16.843910928570693,0.25862948821412596,19.949575825839,19.223027220960063,0,1,-1,Low Developed
Zambia,0.04298580563769691,8.021155126661355,3.30151869947176,8.96284501537481,23.05058848534077,0.0618907882151301,3.9789624881032553,0.07296446145164291,0.03774032798284703,0.21192030582748647,3.9347542565899114,3.893388925883253,0.18871135489272564,0.3823801768642868,0.4102740394609138,0.02649211821205858,16.29221969334406,0.31537206458112654,18.50119672162782,18.50119672162782,0,1,-1,Low Developed
Zimbabwe,0.03149866705937099,9.238030364105528,4.382026634673881,9.186528333105409,22.6940502217331,0.05921185963184608,5.267858159063328,0.056598428017321796,0.08829260714567834,0.21192030582748647,3.9347542565899114,3.8910311108491924,0.2013697517646491,0.3466945357101676,0.43721220385735804,0.03662859913015655,16.369186843212805,0.2910034735641688,19.594115038600883,19.93800336967164,0,1,-1,Low Developed
